id,artist,track,tag_gender,tag_lang,tag_back_voc,feat_yaafe,feat_marsyas,feat_essentia
47932,jason-aldean,burnin-it-down,mixed,,1,1,1,1
47971,nicky-jam,travesuras,mixed,,1,1,1,1
48052,bruno-mars,uptown-funk,mixed,,1,1,1,1
48055,maroon-5,sugar,mixed,,1,1,1,1
48087,little-big-town,girl-crush,mixed,,1,1,1,1
48167,taylor-swift,wildest-dreams,mixed,,1,1,1,1
48196,louis-armstrong,when-the-saints-go-marching-in,mixed,,1,1,1,1
48200,annie,you-re-never-fully-dressed-without-a-smile,mixed,,1,1,1,1
48369,louane,je-vole,female,fr,0,1,1,1
48468,louane,je-vais-t-aimer,female,fr,0,1,1,1
48523,walk-the-moon,shut-up-and-dance,mixed,,1,1,1,1
48538,hermes-house-band,long-train-running,mixed,,1,1,1,1
48669,meghan-trainor,like-i-m-gonna-lose-you,mixed,,1,1,1,1
48790,annie-lennox,i-put-a-spell-on-you,mixed,,1,1,1,1
48814,sam-hunt,take-your-time,mixed,,1,1,1,1
48917,jess-glynne,hold-my-hand,mixed,,1,1,1,1
49012,wiz-khalifa,see-you-again,mixed,,1,1,1,1
49091,charlie-puth,marvin-gaye,mixed,,1,1,1,1
49193,major-lazer,lean-on,mixed,,1,1,1,1
49271,das-dschungelbuch,probier-s-mal-mit-gemutlichkeit,male,de,0,1,1,1
49288,andreas-bourani,hey,mixed,,1,1,1,1
49289,joris,herz-uber-kopf,mixed,,1,1,1,1
49307,michel-delpech,la-fin-du-chemin,mixed,,1,1,1,1
49380,amy-winehouse,you-know-i-m-no-good,female,,0,1,1,1
49394,jeroen-van-der-boom,mag-ik-dan-bij-jou,male,nl,0,1,1,1
49453,the-weeknd,can-t-feel-my-face,mixed,,1,1,1,1
49636,josh-groban,gold-can-turn-to-sand,male,en,0,1,1,1
49638,chris-young,i-m-comin-over,mixed,,1,1,1,1
49667,eric-church,like-a-wrecking-ball,male,en,0,1,1,1
49675,aston-merrygold,get-stupid,mixed,,1,1,1,1
49677,sam-hunt,house-party,mixed,,1,1,1,1
49716,luke-bryan,strip-it-down,mixed,,1,1,1,1
49718,john-de-bever,jij-krijgt-die-lach-niet-van-mijn-gezicht,mixed,,1,1,1,1
49721,stan-van-samang,een-ster,mixed,,1,1,1,1
49767,justin-bieber,what-do-you-mean,mixed,,1,1,1,1
49962,cole-swindell,ain-t-worth-the-whiskey,mixed,,1,1,1,1
49990,bryan-adams,you-belong-to-me,mixed,,1,1,1,1
49997,johnny-hallyday,de-l-amour,male,fr,0,1,1,1
50052,adele,hello,mixed,,1,1,1,1
50058,kendji-girac,les-yeux-de-la-mama,mixed,,1,1,1,1
50135,florent-pagny,nos-vies-paralleles,mixed,,1,1,1,1
50171,lara-fabian,releve-toi,female,fr,0,1,1,1
50199,adele,love-in-the-dark,mixed,,1,1,1,1
50286,nathan-sykes,over-and-over-again,mixed,,1,1,1,1
50313,johnny-hallyday,un-dimanche-de-janvier,male,fr,0,1,1,1
50377,ritchie-remo,tipperary-girl,mixed,,1,1,1,1
50394,pentatonix,say-something,mixed,,1,1,1,1
50553,frank-sinatra,someone-to-watch-over-me,male,en,0,1,1,1
50717,noordkaap,ik-hou-van-u,mixed,,1,1,1,1
50722,enya,anywhere-is,mixed,,1,1,1,1
