id,artist,track,tag_gender,tag_lang,tag_back_voc,feat_yaafe,feat_marsyas,feat_essentia,origin_laci,origin_yann
12796,percy-sledge,when-a-man-loves-a-woman,mixed,,1,0,0,1,0,0
12804,depeche-mode,personal-jesus,,,0,0,0,0,0,0
12809,led-zeppelin,stairway-to-heaven,male,en,0,1,1,1,0,mp3_224
12813,patrick-coutin,j-aime-regarder-les-filles,,,0,0,0,0,0,0
12836,michel-delpech,ce-lundi-la,,,0,0,0,0,0,0
12837,claude-nougaro,cecile-ma-fille,,,0,0,0,1,0,0
12842,salvatore-adamo,c-est-ma-vie,,,0,0,0,0,0,0
12843,michel-delpech,chez-laurette,mixed,,1,1,1,1,0,0
12864,cookie-dingler,femme-liberee,mixed,,1,1,1,1,0,0
12869,calogero,si-seulement-je-pouvais-lui-manquer,male,fr,0,1,1,1,0,mp3_192
12873,le-roi-lion,l-histoire-de-la-vie,,,0,0,0,0,0,0
12885,stevie-wonder,my-cherie-amour,,,0,0,0,0,0,0
12887,norah-jones,turn-me-on,,,0,0,0,0,0,0
12889,richard-cocciante,marguerite,,,0,0,0,0,0,0
12902,michael-jackson,thriller,mixed,,1,0,0,1,0,0
12903,julien-clerc,si-on-chantait,,,0,0,0,0,0,0
12905,david-bowie,china-girl,mixed,,1,1,1,1,0,mp3_320
12913,ben-e-king,stand-by-me,mixed,,1,1,1,1,0,0
12916,cat-stevens,morning-has-broken,,,0,0,0,0,0,0
12919,freddie-mercury,the-great-pretender,mixed,,1,0,0,1,0,0
12935,gerard-lenorman,si-j-etais-president,,,0,0,0,0,0,0
12946,madonna,like-a-prayer,,,0,0,0,0,0,0
12953,amy-winehouse,tears-dry-on-their-own,,,0,0,0,0,0,0
12955,the-box-tops,the-letter,,,0,0,0,0,0,0
12958,john-legend,ordinary-people,,,0,0,0,0,0,0
12962,johnny-hallyday,oh-ma-jolie-sarah,,,0,0,0,0,0,0
12978,rihanna,don-t-stop-the-music,,,0,0,0,0,0,0
12988,les-enfoires,quand-on-n-a-que-l-amour,females,fr,0,1,1,1,0,0
12995,david-bowie,dancing-in-the-street,mixed,,1,0,0,1,0,0
13006,take-that,never-forget,mixed,,1,0,0,1,0,0
13008,aqua,barbie-girl,mixed,,0,1,1,1,0,0
13022,chaka-khan,ain-t-nobody,mixed,,1,1,1,1,0,0
13026,sacha-distel,l-incendie-a-rio,,,0,0,0,0,0,0
13033,bon-jovi,livin-on-a-prayer,mixed,,1,1,1,1,0,0
13036,bon-jovi,you-give-love-a-bad-name,,,0,0,0,0,0,0
13049,the-b-52-s,love-shack,,,0,0,0,0,0,0
13050,band-aid-ii,do-they-know-it-s-christmas,,,0,0,0,0,0,0
13055,marie-myriam,l-oiseau-et-l-enfant,mixed,,1,1,1,1,0,0
13072,donna-summer,i-feel-love,,,0,0,0,0,0,0
13100,michel-jonasz,super-nana,,,0,0,0,0,0,0
13102,chuck-berry,rock-and-roll-music,,,0,0,0,0,0,0
13103,chuck-berry,johnny-b-goode,male,en,0,1,1,1,0,0
13104,au-p-tit-bonheur,j-veux-du-soleil,,,0,0,0,0,0,0
13108,billy-joel,just-the-way-you-are,male,en,0,1,1,1,0,0
13124,elton-john,tiny-dancer,mixed,,1,1,1,1,0,0
13135,patrick-fiori,je-ne-serai-jamais,mixed,,1,1,1,1,0,0
13136,le-roi-soleil,alors-d-accord,,,0,0,0,0,0,0
13146,mark-ronson,valerie,,,0,0,0,0,0,0
13147,the-blues-brothers,everybody-needs-somebody-to-love,mixed,,1,1,1,1,0,0
13150,bob-marley,three-little-birds,mixed,,1,0,0,0,0,0
13155,joe-cocker,unchain-my-heart,mixed,,1,1,1,1,0,mp3_64
13156,joe-cocker,you-are-so-beautiful,male,en,0,1,1,1,0,0
13157,joe-cocker,you-can-leave-your-hat-on,,,0,0,0,0,0,0
13163,bon-jovi,wanted-dead-or-alive,,,0,0,0,0,0,0
13166,simon-and-garfunkel,bridge-over-troubled-water,mixed,,1,1,0,1,0,0
13175,bryan-adams,run-to-you,,,0,0,0,0,0,0
13176,bryan-adams,when-you-re-gone,,,0,0,0,0,0,0
13180,barbara,gottingen,female,fr,0,1,1,1,0,0
13184,dalida,laissez-moi-danser-remix-2004,,,0,0,0,0,0,0
13186,candi-staton,young-hearts-run-free,,,0,0,0,0,0,0
13189,juliette-greco,deshabillez-moi,,,0,0,0,0,0,0
13193,eva-cassidy,fields-of-gold,females,en,0,1,1,1,0,0
13196,jamiroquai,cosmic-girl,,,0,0,0,0,0,0
13207,alain-barriere,elle-etait-si-jolie,,,0,0,0,0,0,0
13212,alicia-keys,no-one,,,0,0,0,0,0,0
13213,c-jerome,et-tu-danses-avec-lui,,,0,0,0,0,0,0
13219,jacques-brel,quand-on-n-a-que-l-amour,,,0,0,0,0,0,0
13238,niagara,je-dois-m-en-aller,,,0,0,0,0,0,0
13250,johnny-hallyday,le-penitencier,male,fr,0,1,1,1,0,0
13258,serge-gainsbourg,je-t-aime-moi-non-plus,,,0,0,0,0,0,0
13266,dirty-dancing,she-s-like-the-wind,,,0,0,0,0,0,0
13277,sting,fragile,,,0,0,0,0,0,0
13284,dalida,la-danse-de-zorba,,,0,0,0,0,0,0
13304,iggy-pop,the-passenger,,,0,0,0,0,0,0
13309,patrick-sebastien,la-fiesta,mixed,,1,1,1,1,0,0
13310,beauty-and-the-beast,beauty-and-the-beast,,,0,0,0,0,0,0
13329,guns-n-roses,sweet-child-o-mine,mixed,,1,1,1,1,0,mp3_320
13356,sister-act,i-will-follow-him-chariot,mixed,,1,1,0,1,0,0
13360,billy-idol,rebel-yell,male,en,0,1,1,1,0,0
13370,michel-delpech,les-divorces,mixed,,1,0,0,1,0,0
13372,didier-barbelivien,les-maries-de-vendee,,,0,0,0,0,0,0
13375,michel-sardou,les-vieux-maries,,,0,0,0,0,0,0
13379,liane-foly,les-yeux-doux,mixed,,1,1,1,1,0,0
13432,johnny-hallyday,pour-moi-la-vie-va-commencer,mixed,,1,0,0,1,0,0
13437,the-police,de-do-do-do-de-da-da-da,,,0,0,0,0,0,0
13443,sister-sledge,we-are-family,mixed,,1,1,1,1,0,0
13447,michel-delpech,que-marianne-etait-jolie,,,0,0,0,0,0,0
13456,johnny-hallyday,requiem-pour-un-fou-duo-live-1998,,,0,0,0,0,0,0
13466,martha-and-the-vandellas,dancing-in-the-street,,,0,0,0,0,0,0
13467,daniel-balavoine,sauver-l-amour,mixed,,1,0,0,1,0,0
13469,carrie-underwood,before-he-cheats,mixed,,1,0,0,0,0,0
13490,telephone,un-autre-monde,,,0,0,0,0,0,0
13495,johnny-hallyday,vivre-pour-le-meilleur,mixed,,1,1,1,1,0,0
13500,tina-turner,proud-mary,mixed,,1,0,0,0,0,0
13502,tracy-chapman,baby-can-i-hold-you,mixed,,1,1,1,1,0,0
13511,tracy-chapman,fast-car,female,en,0,1,1,1,0,0
13512,hoobastank,the-reason,mixed,,1,1,1,1,0,0
13526,crowded-house,don-t-dream-it-s-over,,,0,0,0,0,0,0
13527,elton-john,don-t-go-breaking-my-heart,mixed,,1,1,1,1,0,0
13531,high-school-musical-2,work-this-out,mixed,,1,1,1,1,0,0
13533,ray-charles,georgia-on-my-mind,mixed,,1,1,1,1,0,0
13536,weather-girls,it-s-raining-men,mixed,,1,1,1,1,0,0
13544,poison,every-rose-has-its-thorn,mixed,,1,1,1,1,0,0
13558,olivia-ruiz,j-envoie-valser,female,fr,0,1,1,1,0,0
13580,paul-mccartney,ebony-and-ivory,mixed,,1,1,1,1,0,0
13582,everything-but-the-girl,missing,mixed,,1,1,1,1,0,0
13583,george-benson,nothing-s-gonna-change-my-love-for-you,mixed,,1,1,1,1,0,0
13598,sugarland,stay,female,en,0,1,1,1,0,0
13611,phil-collins,you-can-t-hurry-love,,,0,0,0,0,0,0
13613,duran-duran,ordinary-world,mixed,,1,1,1,1,0,0
13620,le-roi-lion,l-amour-brille-sous-les-etoiles,mixed,,1,1,1,1,0,0
13627,barbra-streisand,woman-in-love,,,0,0,0,0,0,0
13636,guns-n-roses,knockin-on-heaven-s-door,mixed,,1,1,1,1,0,mp3_128
13650,michael-jackson,man-in-the-mirror,mixed,,1,1,1,1,0,mp3_128
13652,marvin-gaye,let-s-get-it-on,mixed,,1,0,0,0,0,0
13659,amii-stewart,knock-on-wood,,,0,0,0,0,0,0
13668,phil-collins,another-day-in-paradise,mixed,,1,1,1,1,0,0
13676,kansas,dust-in-the-wind,,,0,0,0,0,0,0
13677,the-commodores,easy,mixed,,1,1,1,1,0,0
13678,eddie-cochran,summertime-blues,mixed,,1,1,1,1,0,0
13696,james-taylor,you-ve-got-a-friend,mixed,,1,1,1,1,0,0
13698,fleetwood-mac,go-your-own-way,mixed,,1,1,1,1,0,0
13708,kenny-loggins,footloose,mixed,,1,1,1,1,0,0
13712,frank-sinatra,come-fly-with-me,male,en,0,1,1,1,0,0
13717,frank-sinatra,fly-me-to-the-moon,,,0,0,0,0,0,0
13724,paul-simon,you-can-call-me-al,,,0,0,0,0,0,0
13726,michael-jackson,you-are-not-alone,,,0,0,0,0,0,0
13734,tom-jones,green-green-grass-of-home,mixed,,1,1,1,1,0,0
13752,billy-idol,white-wedding,mixed,,1,1,1,1,0,0
13757,frank-sinatra,the-girl-from-ipanema,male,en,0,1,1,1,0,0
13758,frank-sinatra,somethin-stupid,,,0,0,0,0,0,0
13761,ronan-keating,when-you-say-nothing-at-all,mixed,,1,1,1,1,0,0
13766,tina-turner,what-s-love-got-to-do-with-it,mixed,,1,1,1,1,0,0
13790,hermes-house-band,country-roads,mixed,,1,1,1,1,0,0
13794,whitney-houston,saving-all-my-love-for-you,mixed,,1,0,0,0,0,0
13796,whitney-houston,how-will-i-know,,,0,0,0,0,0,0
13798,10cc,i-m-not-in-love,,,0,0,0,0,0,0
13823,al-green,let-s-stay-together,mixed,,1,0,0,0,0,0
13828,anita-baker,sweet-love,,,0,0,0,0,0,0
13831,arthur-conley,sweet-soul-music,,,0,0,0,0,0,0
13837,the-jackson-5,abc,mixed,,1,1,0,1,0,0
13850,the-cure,friday-i-m-in-love,,,0,0,0,0,0,0
13851,bobby-darin,beyond-the-sea,,,0,1,0,1,0,0
13854,the-corrs,runaway,,,0,0,0,0,0,0
13856,the-cascades,rhythm-of-the-rain,,,0,0,0,0,0,0
13858,boney-m,rivers-of-babylon,mixed,,1,1,1,1,0,0
13859,the-carpenters,top-of-the-world,mixed,,1,0,0,0,0,0
13865,terry-jacks,seasons-in-the-sun,mixed,,1,0,0,0,0,0
13868,bonnie-tyler,holding-out-for-a-hero,mixed,,1,0,0,1,0,0
13875,sugarhill-gang,rapper-s-delight,mixed,,1,1,1,1,0,0
13884,amy-winehouse,love-is-a-losing-game,,,0,0,0,0,0,0
13889,steve-harley-and-cockney-rebel,make-me-smile-come-up-and-see-me,mixed,,1,1,0,1,0,0
13891,bruce-springsteen,thunder-road,mixed,,1,0,0,1,0,0
13898,carly-simon,nobody-does-it-better,,,0,0,0,0,0,0
13903,stealers-wheel,stuck-in-the-middle-with-you,mixed,,1,1,1,1,0,0
13920,tryo,l-hymne-de-nos-campagnes,,,0,0,0,0,0,0
13937,david-lee-roth,just-a-gigolo-i-ain-t-got-nobody,mixed,,1,1,1,1,0,0
13947,dionne-warwick,that-s-what-friends-are-for,,,0,0,0,0,0,0
13955,roxette,the-look,mixed,,1,1,1,1,0,0
13961,roberta-flack,killing-me-softly-with-his-song,mixed,,1,1,1,1,0,0
13968,rod-stewart,maggie-may,,,0,0,0,0,0,0
13985,kc-and-the-sunshine-band,shake-shake-shake-shake-your-booty,,,0,0,0,0,0,0
14009,extreme,more-than-words,mixed,,1,1,1,1,0,0
14019,toto,rosanna,,,0,0,0,0,0,0
14021,michael-buble,let-it-snow-let-it-snow-let-it-snow,male,en,0,1,1,1,0,0
14022,richard-marx,right-here-waiting,male,en,0,1,1,1,0,0
14023,prince,lets-go-crazy,,,0,0,0,0,0,0
14027,paul-anka,put-your-head-on-my-shoulder,,,0,0,0,0,0,0
14031,john-lennon,jealous-guy,,,0,0,0,1,0,0
14032,john-paul-young,love-is-in-the-air,,,0,0,0,0,0,0
14037,the-kingsmen,louie-louie,,,0,0,0,0,0,0
14040,glenn-medeiros,nothing-s-gonna-change-my-love-for-you,,,0,0,0,0,0,0
14051,phil-collins,in-the-air-tonight,mixed,,1,0,0,0,0,0
14059,grease,hopelessly-devoted-to-you,mixed,,1,1,1,1,0,0
14062,montell-jordan,this-is-how-we-do-it,,,0,0,0,0,0,0
14063,janis-joplin,me-and-bobby-mcgee,,,0,0,0,0,0,0
14068,tino-rossi,petit-papa-noel,,,0,0,0,0,0,0
14069,miriam-makeba,pata-pata,mixed,,1,0,0,1,0,0
14082,chess,i-know-him-so-well,,,0,0,0,0,0,0
14097,laura-branigan,self-control,,,0,0,0,0,0,0
14107,frank-sinatra,that-s-life,mixed,,1,1,1,1,0,0
14113,kenny-rogers,the-gambler,mixed,,1,1,1,1,0,0
14121,john-denver,take-me-home-country-roads,mixed,,1,1,1,1,0,0
14124,cats,memory,female,en,0,1,1,1,0,0
14143,the-beatles,all-you-need-is-love,,,0,0,0,0,0,0
14147,sister-act,oh-happy-day,mixed,,1,1,1,1,0,0
14157,nina-simone,my-baby-just-cares-for-me,female,en,0,1,1,1,0,0
14158,marvin-gaye,i-heard-it-through-the-grapevine,mixed,,1,1,1,1,0,0
14160,tina-turner,river-deep-mountain-high,,,0,0,0,0,0,0
14163,simon-and-garfunkel,the-sound-of-silence,mixed,,1,1,0,1,0,0
14165,the-beatles,yellow-submarine,mixed,,1,0,0,0,0,0
14168,the-beatles,penny-lane,mixed,,1,1,1,1,0,0
14171,the-beatles,i-want-to-hold-your-hand,,,0,0,0,0,0,0
14173,the-beatles,hello-goodbye,,,0,0,0,0,0,0
14174,the-beatles,eight-days-a-week,,,0,0,0,0,0,0
14175,simple-minds,don-t-you-forget-about-me,mixed,,1,1,0,1,0,0
14176,carlos,rosalie,,,0,0,0,0,0,0
14179,the-monkees,i-m-a-believer,mixed,,1,1,1,1,0,0
14182,peggy-lee,fever,female,en,0,1,1,1,0,0
14201,leon-jackson,when-you-believe,,,0,0,0,0,0,0
14202,katie-melua,what-a-wonderful-world,,,0,0,0,0,0,0
14206,blondie,one-way-or-another,mixed,,1,1,1,1,0,0
14210,lynn-anderson,rose-garden,mixed,,1,1,1,1,0,0
14228,george-michael,careless-whisper,mixed,,1,1,1,1,0,0
14236,the-cranberries,zombie,mixed,,1,1,1,1,0,0
14238,warren-g,regulate,,,0,0,0,0,0,0
14392,aerosmith,cryin,,,0,0,0,0,0,0
14405,michael-jackson,smooth-criminal,mixed,,1,1,1,1,0,0
14408,michael-jackson,the-way-you-make-me-feel,mixed,,1,0,0,0,0,0
14411,michael-jackson,wanna-be-startin-somethin,,,0,0,0,0,0,0
14413,hairspray,welcome-to-the-60-s,,,0,0,0,0,0,0
14436,tracy-chapman,talkin-bout-a-revolution,,,0,0,0,0,0,0
14438,johnny-cash,hurt,,,0,0,0,0,0,0
14440,alanis-morissette,hand-in-my-pocket,,,0,0,0,0,0,0
14441,alanis-morissette,ironic,mixed,,1,1,1,1,0,0
14442,alanis-morissette,you-oughta-know,female,,0,1,1,1,0,0
14443,diana-krall,cry-me-a-river,,,0,0,0,1,0,0
14462,mike-and-the-mechanics,over-my-shoulder,,,0,0,0,0,0,0
14466,wild-cherry,play-that-funky-music,mixed,,1,1,1,1,0,0
14468,ram-jam,black-betty,mixed,,1,1,1,1,0,0
14469,rage-against-the-machine,killing-in-the-name,males,en,0,1,1,1,0,0
14475,the-beatles,with-a-little-help-from-my-friends,,,0,0,0,0,0,0
14476,the-beatles,a-day-in-the-life,,en,0,1,1,1,0,0
14477,the-beatles,all-my-loving,mixed,,1,1,1,1,0,0
14483,sir-mix-a-lot,baby-got-back,mixed,,1,0,0,1,0,0
14491,train,drops-of-jupiter-tell-me,mixed,,1,1,0,1,0,0
14517,marilyn-monroe,diamonds-are-a-girl-s-best-friend,,,0,0,0,0,0,0
14519,harry-belafonte,the-banana-boat-song-day-o,mixed,,1,0,0,1,0,0
14525,kajagoogoo,too-shy,mixed,,1,0,0,1,0,0
14536,dead-or-alive,you-spin-me-round-like-a-record,,,0,0,0,0,0,0
14537,james-brown,it-s-a-man-s-man-s-man-s-world,,,0,0,0,0,0,0
14558,spice-girls,mama,,,0,0,0,0,0,0
14561,marvin-gaye,sexual-healing,mixed,,1,0,0,0,0,0
14562,the-jackson-5,i-want-you-back,mixed,,1,1,0,1,0,0
14565,vanilla-ice,ice-ice-baby,mixed,,1,1,1,1,0,0
14575,the-eagles,love-will-keep-us-alive,mixed,,1,1,1,1,0,0
14576,the-eagles,peaceful-easy-feeling,mixed,,1,1,1,1,0,0
14581,bill-haley-and-his-comets,rock-around-the-clock,,,0,1,0,1,0,0
14594,the-doobie-brothers,long-train-runnin,mixed,,1,1,1,1,0,0
14600,john-mayer,waiting-on-the-world-to-change,,,0,0,0,0,0,0
14605,eros-ramazzotti,piu-bella-cosa,,,0,0,0,0,0,0
14606,etta-james,at-last,female,en,0,1,1,1,0,0
14609,journey,don-t-stop-believing,mixed,,1,1,1,1,0,0
14610,les-miserables,on-my-own,,,0,0,0,0,0,0
14614,little-mermaid,part-of-your-world,,,0,0,0,0,0,0
14619,michael-buble,you-ll-never-find-another-love-like-mine,mixed,en,0,1,1,1,0,0
14623,the-pussycat-dolls,sway,,,0,0,0,0,0,0
14662,gloria-estefan,hoy,mixed,,1,0,0,1,0,0
14671,keith-urban,tonight-i-wanna-cry,,,0,0,0,1,0,0
14673,carole-king,you-ve-got-a-friend,,,0,0,0,0,0,0
14676,andrea-bocelli,ave-maria,,,0,0,0,0,0,0
14682,fool-s-garden,lemon-tree,mixed,,1,1,1,1,0,0
14724,keith-whitley,don-t-close-your-eyes,mixed,,1,0,0,0,0,0
14745,phil-collins,a-groovy-kind-of-love,,,0,0,0,0,0,0
14816,marty-robbins,el-paso,mixed,,1,1,1,1,0,0
14869,aerosmith,dream-on,,,0,0,0,0,0,0
14895,alabama,mountain-music,,,0,0,0,0,0,0
14970,annie,tomorrow,,,0,0,0,0,0,0
14976,aretha-franklin,chain-of-fools,mixed,,1,1,1,0,0,0
14977,celine-dion,i-believe-in-you-je-crois-en-toi,,,0,0,0,0,0,0
15070,the-bellamy-brothers,let-your-love-flow,mixed,,1,0,0,0,0,0
15113,the-black-crowes,hard-to-handle,male,en,0,1,1,1,0,0
15153,bob-seger,turn-the-page,male,en,0,1,1,1,0,0
15154,pierre-bachelet,elle-est-d-ailleurs,,,0,0,0,1,0,0
15155,bob-seger,old-time-rock-and-roll,mixed,,1,1,0,1,0,0
15173,bobby-helms,jingle-bell-rock,mixed,,1,1,1,1,0,0
15204,brad-paisley,when-i-get-where-i-m-going,mixed,,1,1,1,1,0,0
15233,rupert-holmes,escape-the-pina-colada-song,mixed,,1,1,0,1,0,0
15242,brooks-and-dunn,my-next-broken-heart,,,0,0,0,0,0,0
15290,carole-king,it-s-too-late,,,0,0,0,0,0,0
15439,creedence-clearwater-revival,have-you-ever-seen-the-rain,male,en,0,1,1,1,0,mp3_128
15440,crosby-stills-and-nash,teach-your-children,,,0,0,0,0,0,0
15489,david-allan-coe,you-never-even-called-me-by-my-name,mixed,,1,0,0,1,0,0
15495,david-bowie,fame,mixed,,1,0,0,0,0,0
15556,dolly-parton,coat-of-many-colors,,,0,0,0,0,0,0
15571,don-gibson,oh-lonesome-me,,,0,0,0,0,0,0
15573,don-williams,tulsa-time,,,0,0,0,0,0,0
15628,eartha-kitt,santa-baby,mixed,,1,0,0,1,0,0
15651,elmo-and-patsy,grandma-got-run-over-by-a-reindeer,mixed,,1,1,0,1,0,0
15672,enya,only-time,mixed,,1,1,1,1,0,0
15696,maite-kelly,so-wie-man-tanzt-so-liebt-man,mixed,,1,1,1,1,0,0
15711,jet,are-you-gonna-be-my-girl,male,en,0,1,1,1,0,0
15810,freddy-fender,wasted-days-and-wasted-nights,,,0,0,0,0,0,0
15880,the-georgia-satellites,keep-your-hands-to-yourself,male,en,0,1,1,1,0,0
15935,glenn-miller,chattanooga-choo-choo,,,0,0,0,0,0,0
15971,hall-and-oates,i-can-t-go-for-that-no-can-do,mixed,,1,1,0,1,0,0
15972,richard-cocciante,le-coup-de-soleil,male,fr,0,1,1,1,0,0
15992,hank-williams-jr,family-tradition,mixed,,1,0,0,0,0,0
15999,heart,magic-man,,,0,0,0,0,0,0
16009,herb-alpert,this-guy-s-in-love-with-you,,,0,0,0,0,0,0
16048,duffy,mercy,mixed,,1,1,1,1,0,0
16083,rafael-martos-sanchez,mi-gran-noche,male,es,0,1,1,1,0,0
16129,miranda-lambert,gunpowder-and-lead,mixed,,1,0,0,0,0,0
16141,the-ides-of-march,vehicle,,,0,0,0,0,0,0
16186,u2,one,male,en,0,1,1,1,0,mp3_320
16187,the-jackson-5,i-ll-be-there,,,0,0,0,0,0,0
16304,jim-croce,i-ll-have-to-say-i-love-you-in-a-song,,,0,0,0,0,0,0
16317,ella-fitzgerald,summertime,female,en,0,1,1,1,0,0
16343,joe-walsh,rocky-mountain-way,,,0,0,0,0,0,0
16365,johnny-cash,jackson,mixed,en,0,1,1,1,0,0
16371,johnny-cash,if-i-were-a-carpenter,,,0,0,0,1,0,0
16401,josh-turner,your-man,mixed,,1,0,0,0,0,0
16412,judy-garland,somewhere-over-the-rainbow,female,en,0,1,1,1,0,0
16416,juice-newton,angel-of-the-morning,,,0,0,0,0,0,0
16456,kem,love-calls,,en,0,1,1,1,0,0
16533,leroy-van-dyke,walk-on-by,,,0,0,0,0,0,0
16570,little-big-town,boondocks,mixed,,1,1,1,1,0,0
16614,looking-glass,brandy-you-re-a-fine-girl,,,0,0,0,0,0,0
16621,loretta-lynn,coal-miner-s-daughter,mixed,,1,1,1,1,0,0
16677,marc-cohn,walking-in-memphis,mixed,,1,0,0,0,0,0
16695,andrea-berg,du-hast-mich-tausendmal-belogen,mixed,,1,1,1,1,0,0
16698,andy-borg,adios-amor,,,0,0,0,0,0,0
16713,yvonne-catterfeld,fur-dich,,,0,0,0,0,0,0
16724,dj-otzi,hey-baby,,,0,0,0,0,0,0
16809,aerosmith,sweet-emotion,,,0,0,0,0,0,0
16837,ambrosia,biggest-part-of-me,,,0,0,0,0,0,0
16882,howard-carpendale,tur-an-tur-mit-alice,,,0,0,0,0,0,0
16902,udo-jurgens,aber-bitte-mit-sahne,mixed,,1,1,1,1,0,0
16906,udo-jurgens,ein-ehrenwertes-haus,,,0,0,0,0,0,0
16908,udo-jurgens,griechischer-wein,mixed,,1,0,0,1,0,0
16915,andy-williams,moon-river,mixed,,1,1,1,1,0,0
16922,anne-murray,could-i-have-this-dance,mixed,,1,1,1,1,0,0
16943,willeke-alberti,samen-zijn,,,0,0,0,0,0,0
16947,barbra-streisand,people,,,0,0,0,0,0,0
16961,whitney-houston,the-star-spangled-banner,,,0,0,0,0,0,0
16963,katja-ebstein,wunder-gibt-es-immer-wieder,,,0,0,0,0,0,0
17000,willie-nelson,on-the-road-again,mixed,,1,0,0,1,0,0
17007,willie-nelson,always-on-my-mind,mixed,,1,1,1,1,0,0
17024,olaf-henning,cowboy-und-indianer,mixed,,1,1,1,1,0,0
17028,paul-mccartney,maybe-i-m-amazed,,,0,0,0,0,0,0
17066,barry-manilow,weekend-in-new-england,,,0,0,0,0,0,0
17087,the-beatles,we-can-work-it-out,,,0,0,0,0,0,0
17091,the-bee-gees,to-love-somebody,,,0,0,0,0,0,0
17104,the-wiz,believe-in-yourself,,,0,0,0,0,0,0
17112,billie-holiday,ain-t-nobody-s-business,female,en,0,1,1,1,0,0
17123,sade,is-it-a-crime,mixed,,1,1,1,1,0,0
17135,billy-joel,only-the-good-die-young,,,0,0,0,0,0,0
17148,bob-seger,night-moves,mixed,,1,0,0,1,0,0
17158,the-blues-brothers,sweet-home-chicago,males,en,0,1,1,1,0,0
17165,fats-domino,blueberry-hill,male,en,0,1,1,1,0,0
17166,bobby-vinton,blue-velvet,,,0,0,0,0,0,0
17179,bonnie-raitt,angel-from-montgomery,,,0,0,0,0,0,0
17232,peter-schilling,major-tom-vollig-losgelost,,,0,0,0,0,0,0
17236,blues-trottoir,un-soir-de-pluie,,,0,0,0,0,0,0
17299,celine-dion,river-deep-mountain-high,,,0,0,0,0,0,0
17302,chaka-khan,my-funny-valentine,,,0,0,0,0,0,0
17380,juan-luis-guerra,la-bilirrubina,mixed,,1,1,1,1,0,0
17394,sonny-and-cher,the-beat-goes-on,,,0,0,0,0,0,0
17465,the-commitments,mustang-sally,mixed,,1,1,1,1,0,0
17471,dean-martin,i-will,,,0,0,0,0,0,0
17473,george-benson,this-masquerade,,,0,0,0,0,0,0
17477,natalie-cole,route-66,,,0,0,0,0,0,0
17479,robert-palmer,bad-case-of-loving-you-doctor-doctor,,,0,0,0,0,0,0
17483,zz-top,sharp-dressed-man,mixed,,1,1,1,1,0,0
17522,claude-nougaro,armstrong,male,fr,0,1,1,1,0,0
17557,vicky-leandros,theo-wir-fahr-n-nach-lodz,,,0,0,0,0,0,0
17562,celine-dion,at-last,,,0,0,0,0,0,0
17592,doris-day,secret-love,,,0,0,0,0,0,0
17602,celine-dion,the-prayer-duet,,,0,1,0,1,0,0
17649,jacques-brel,amsterdam,male,fr,0,1,1,1,0,0
17655,liza-minnelli,theme-from-new-york-new-york,female,en,0,1,1,1,0,0
17659,kiss,i-was-made-for-lovin-you,,,0,0,0,0,0,0
17698,elvis-presley,promised-land,,,0,0,0,0,0,0
17743,evita,don-t-cry-for-me-argentina,,,0,0,0,0,0,0
17784,fleetwood-mac,rhiannon,mixed,,1,0,0,1,0,0
17788,the-four-seasons,big-girls-don-t-cry,,,0,0,0,0,0,0
17838,michel-berger,chanter-pour-ceux-qui-sont-loin-de-chez-eux,,,0,0,0,0,0,0
17842,tina-arena,i-want-to-know-what-love-is,,,0,0,0,0,0,0
17862,frank-sinatra,the-way-you-look-tonight,,,0,0,0,0,0,0
17875,george-jones,he-stopped-loving-her-today,mixed,,1,1,1,1,0,0
17885,frank-sinatra,the-best-is-yet-to-come,,,0,0,0,0,0,0
17888,michael-buble,feeling-good,male,en,0,1,1,1,0,0
18017,inxs,new-sensation,,,0,0,0,0,0,0
18022,the-shirelles,will-you-love-me-tomorrow,mixed,,1,0,0,1,0,0
18034,the-stylistics,betcha-by-golly-wow,,,0,0,0,0,0,0
18038,janis-joplin,piece-of-my-heart,mixed,,1,1,1,1,0,mp3_128
18039,enya,may-it-be,,,0,0,0,0,0,0
18055,jackie-wilson,your-love-keeps-lifting-me-higher-and-higher,,,0,0,0,0,0,0
18096,jennifer-lopez,let-s-get-loud,mixed,,1,1,1,1,0,0
18148,jesus-christ-superstar,king-herod-s-song-try-it-and-see,,,0,1,0,1,0,0
18156,deep-purple,smoke-on-the-water,mixed,,1,1,1,1,0,mp3_128
18169,les-dix-commandements,la-peine-maximum,,,0,0,0,0,0,0
18170,johnny-hallyday,sang-pour-sang,,,0,0,0,0,0,0
18172,lio,les-brunes-comptent-pas-pour-des-prunes,mixed,,1,0,0,1,0,0
18173,pascal-obispo,l-important-c-est-d-aimer,male,fr,0,1,1,1,0,0
18179,ricchi-e-poveri,sara-perche-ti-amo,mixed,,0,1,1,1,0,0
18191,jim-reeves,he-ll-have-to-go,mixed,,1,0,0,1,0,0
18243,john-denver,perhaps-love,,,0,0,0,0,0,0
18294,the-spencer-davis-group,gimme-some-lovin,,,0,0,0,0,0,0
18295,k-ci-and-jojo,all-my-life,mixed,,1,1,1,1,0,0
18308,johnny-mathis,chances-are,mixed,,1,1,1,1,0,0
18309,tom-t-hall,old-dogs-children-and-watermelon-wine,,,0,0,0,0,0,0
18342,journey,lovin-touchin-squeezin,,,0,0,0,0,0,0
